Name,Age,City,Join_Date,Salary,Gender
Kenneth Silva,39.0,LA,2019-12-01,10.0,Male
Gerald Wu,,Los Angele,2020-04-22,10.0,male
Robert Villegas,48.0,San Francisco,2020-03-07,9999999.0,femlae
John Logan,29.0,San Francisco,03/12/2021,2000000.0,Female
Darren Hernandez,67.0,new york,2023-02-09,,Male
Susan Smith,36.0,Los Angele,2021-03-04,10.0,Femle
Daniel Hayes,30.0,LA,15/07/2024,2000000.0,Femle
Breanna Ortiz,33.0,San Francisco,13/11/2023,,Female
John Rogers,65.0,Los Angele,2022-01-10,2000000.0,
Lori Wilson,45.0,Los Angele,2021-08-25,214264.5377650866,Female
Randall Curry,34.0,san francisco,2024-01-16,9999999.0,female
Matthew Horton,22.0,new york,,2000000.0,Mmale
Richard Stevens,22.0,San Francisco,2023-05-31,,Mmale
,39.0,Los Angeles,29/01/2021,215665.00407219166,femlae
Dakota Stephens,53.0,new york,,9999999.0,
Michelle Arnold,,Los Angeles,18/03/2021,10.0,femlae
Colleen Austin,46.0,Los Angele,2021-04-05,185751.78113452907,Femle
Samuel Sullivan,25.0,New York,2023-05-12,2000000.0,Female
Ashley Lee,20.0,New York,,10.0,Mmale
,22.0,new york,2021-03-16,,
Joseph Marquez,31.0,LA,25/04/2020,9999999.0,male
Cheryl Thomas,60.0,New York,2020-01-01,9999999.0,Female
Kimberly Proctor,34.0,Los Angele,2021-09-10,10.0,
,33.0,new york,2020-04-22,,Female
Rita Gilbert,44.0,SF,,9999999.0,Female
Rebecca Goodwin,30.0,LA,17/06/2021,2000000.0,Mmale
Rachel Vance,55.0,san francisco,27/05/2023,9999999.0,Mmale
Tara Friedman,53.0,new york,2020-04-25,152209.846441135,Femle
Shannon Gregory,39.0,san francisco,2023-03-07,9999999.0,female
Willie Garcia,53.0,Los Angeles,,10.0,Male
Monica Sanders,30.0,New York,2024-03-19,157912.89010804167,male
,32.0,New York,2023-07-24,9999999.0,female
Antonio Wilson,54.0,LA,2020-04-15,120066.65579579677,Femle
Evan Cabrera,51.0,New York,2022-07-13,10.0,male
Jose Bentley,42.0,Los Angele,28/11/2019,10.0,Femle
,19.0,SF,2020-12-08,2000000.0,femlae
Deborah Ballard,21.0,San Francisco,2024-05-04,2000000.0,Femle
Katherine Palmer,68.0,New York,29/06/2021,,female
Ryan Turner,50.0,Los Angele,2022-12-23,10.0,Male
Chad Campos,55.0,san francisco,2024-03-08,10.0,Female
Joseph Garcia,53.0,San Francisco,2020-05-04,10.0,femlae
Raymond Smith,63.0,Los Angeles,2023-09-26,10.0,Female
Susan Phillips,51.0,Los Angele,2020-06-30,9999999.0,female
Amber Bowman,59.0,Los Angele,2021-02-11,10.0,Mmale
Timothy Sims,24.0,Los Angeles,,,femlae
Andrea Houston,43.0,Los Angeles,,10.0,Mmale
Derek Gregory,39.0,LA,2023-09-06,,Male
Tabitha Paul,24.0,san francisco,2020-08-03,,female
Dustin Anderson,25.0,san francisco,2024-01-04,10.0,Femle
Gregory Lucas,63.0,LA,2022-12-18,9999999.0,Male
Tonya Douglas,22.0,san francisco,2020-11-11,252628.30458940798,female
Amanda Hill,,new york,06/09/2024,277488.4582764839,Female
Linda Warren,53.0,New York,2021-11-21,9999999.0,Female
Sheila Smith,24.0,new york,2023-11-25,2000000.0,Female
Kara Martin,,San Francisco,2024-07-29,2000000.0,
Debra Adams,,San Francisco,,9999999.0,Femle
Sharon Turner,28.0,Los Angele,2021-12-01,2000000.0,
Angel Wells,58.0,Los Angele,06/11/2021,9999999.0,male
Carolyn Thompson,68.0,san francisco,,10.0,Male
Henry Miranda,49.0,SF,25/01/2024,10.0,Femle
Joshua Barr,53.0,LA,2022-07-19,9999999.0,femlae
Anthony Perry,43.0,san francisco,2020-01-05,,
Nathan Edwards,57.0,SF,2021-08-26,2000000.0,femlae
,20.0,Los Angeles,,9999999.0,femlae
Cheyenne Gonzalez,,LA,2020-09-24,10.0,female
Alison Mitchell,,San Francisco,27/06/2023,2000000.0,Male
Kayla Ray,59.0,san francisco,2022-11-08,2000000.0,Mmale
Heather Townsend,,new york,2020-01-04,,Femle
Lynn Everett,56.0,New York,2020-10-21,,femlae
Mariah Myers,26.0,LA,2024-08-22,9999999.0,Female
Gregory Casey,,san francisco,2023-06-30,9999999.0,male
Mike Buckley,22.0,Los Angele,08/09/2021,9999999.0,Mmale
,36.0,New York,2023-08-27,10.0,Female
Kimberly Allen,50.0,Los Angeles,2023-04-17,2000000.0,Female
,35.0,New York,2021-09-14,10.0,male
Terry Chambers,56.0,New York,2020-01-05,2000000.0,Femle
James Carr,,New York,,9999999.0,Femle
Troy Morris,65.0,LA,,9999999.0,Femle
Dr. Ronald Singleton,44.0,Los Angele,2019-11-04,,male
,37.0,new york,2023-08-28,2000000.0,femlae
Christine Shelton,35.0,New York,2022-07-05,9999999.0,Female
,38.0,new york,2023-12-14,108244.71253212962,Femle
Margaret Walker,48.0,san francisco,2020-05-29,9999999.0,Male
Donald Bennett,29.0,SF,2022-11-02,,Femle
Anita Bowen,36.0,Los Angele,24/10/2019,10.0,Female
Julie Cruz,30.0,LA,2020-10-08,248229.73043196878,Femle
Brandon Franklin,,New York,2023-03-31,171453.3773504839,Male
Sandra Jones,57.0,New York,2019-11-21,2000000.0,Mmale
Mark Castillo,25.0,Los Angele,2020-05-11,9999999.0,Mmale
George Mckee,20.0,San Francisco,2023-07-01,,Male
Katelyn Jones,70.0,San Francisco,27/12/2019,278238.47722462745,Femle
Amanda Fleming,45.0,New York,2021-07-21,9999999.0,Male
Lauren Ruiz,21.0,SF,2024-10-15,2000000.0,femlae
Zachary Meyer,38.0,LA,2023-08-17,,male
Megan Brown,46.0,new york,2020-04-27,2000000.0,Mmale
Lori Johnson,24.0,San Francisco,2021-05-23,2000000.0,Mmale
Julian Bryant,22.0,New York,2022-05-24,2000000.0,femlae
Angie King,29.0,Los Angele,2024-02-16,2000000.0,Mmale
,46.0,San Francisco,2021-01-02,242129.54145927704,
Terri Garrison,46.0,LA,2020-02-03,10.0,
Laurie Harris,41.0,Los Angeles,2021-07-26,10.0,Female
Christopher Contreras,,New York,2021-02-06,10.0,femlae
Steven Rojas,53.0,Los Angeles,2021-04-15,,Male
Katrina White,49.0,Los Angele,24/11/2019,10.0,Mmale
Michael Griffin,26.0,Los Angele,2023-10-16,10.0,male
,43.0,Los Angele,2023-02-16,2000000.0,male
Jesse Jenkins,57.0,new york,2023-11-08,9999999.0,female
Jeffrey Hanson,31.0,LA,2022-11-13,108569.33060860727,Male
,38.0,LA,,,Femle
Nicholas Zimmerman,43.0,San Francisco,2020-07-08,10.0,Male
Andrea Miller,30.0,new york,2020-03-20,2000000.0,female
Thomas Edwards,63.0,new york,2024-07-08,2000000.0,
Catherine Cummings,64.0,San Francisco,2021-10-28,9999999.0,Male
Reginald Reed,43.0,Los Angeles,2020-11-30,9999999.0,
Sarah Garza,41.0,SF,2021-06-04,,male
Andrew Gonzalez,66.0,Los Angeles,2024-07-04,10.0,femlae
Edward Rogers Jr.,52.0,San Francisco,2019-11-03,106968.44448783694,femlae
Justin Simmons,,new york,2021-03-31,2000000.0,Female
Elizabeth Thompson,54.0,New York,,116535.26832234993,femlae
,22.0,San Francisco,2020-10-13,9999999.0,Femle
Patricia Hardy,47.0,new york,09/07/2023,10.0,Mmale
Brittany Stevenson,18.0,LA,2021-09-10,,Femle
Matthew Campbell,36.0,San Francisco,,,Female
Andrew Hoffman,26.0,SF,2023-09-05,10.0,male
,38.0,SF,01/02/2020,10.0,Femle
Justin Ayers,67.0,Los Angeles,15/11/2019,10.0,Mmale
Roger Howard,35.0,Los Angeles,2023-06-06,,Femle
Erik Boyle,27.0,Los Angele,2020-05-01,2000000.0,
Ryan Knight,45.0,new york,30/01/2023,10.0,Male
Kimberly Harvey,52.0,New York,2023-06-27,10.0,Male
Michael Miller,67.0,san francisco,2022-04-26,9999999.0,male
Tony Williams,54.0,LA,2023-12-20,,femlae
Charles Moon,27.0,New York,2023-09-27,,Mmale
Paul Roth,,Los Angeles,2020-02-15,9999999.0,male
Mario Riley,29.0,SF,2023-08-17,2000000.0,Mmale
Phillip Jimenez,,San Francisco,2019-12-31,,Mmale
,42.0,Los Angeles,2023-05-11,10.0,Male
Kaitlyn Edwards,24.0,san francisco,2024-08-23,,Male
Jennifer Garcia,18.0,san francisco,2023-07-10,,Female
Christopher Moon,57.0,San Francisco,,9999999.0,Femle
Sydney Stevens,28.0,San Francisco,2020-03-01,9999999.0,Femle
Kimberly Anderson,57.0,new york,2020-01-04,9999999.0,female
Erik Alvarado,48.0,new york,,10.0,Female
Gregory Hamilton,33.0,LA,2020-11-25,,male
Brett Jackson,51.0,LA,,10.0,Femle
Samuel Wilson,18.0,san francisco,2020-03-25,,
Matthew Diaz,41.0,san francisco,,2000000.0,Mmale
Robert Clark,,san francisco,2020-12-14,9999999.0,Mmale
Michael Greer,30.0,Los Angele,2024-07-08,10.0,femlae
Kylie Smith,34.0,san francisco,2020-03-19,10.0,Femle
Joshua Hull,18.0,LA,16/02/2020,9999999.0,Femle
Andrew Wu,,LA,2024-05-28,,female
Rebecca Johnson,,LA,06/10/2023,,Female
Morgan Welch,46.0,Los Angele,2021-09-04,9999999.0,male
Devin Combs,50.0,san francisco,2024-08-11,2000000.0,female
Charles Perez,53.0,New York,2023-05-06,262549.7345708364,Mmale
Janice Brown,,san francisco,,9999999.0,femlae
Debra Collier,21.0,san francisco,2023-10-31,10.0,Mmale
Jill Mccormick,,New York,05/11/2021,61624.86251345821,femlae
Cassandra Rodriguez,20.0,LA,2020-05-14,10.0,male
Kathleen Chase,34.0,New York,2023-09-16,83881.12584393557,femlae
Christopher Gilbert,36.0,San Francisco,,2000000.0,Mmale
Jonathan Carpenter,25.0,new york,2024-04-05,2000000.0,male
Jeffrey Gonzalez,35.0,Los Angeles,2020-12-22,2000000.0,male
Abigail Martinez,38.0,Los Angele,2019-12-10,9999999.0,male
Heather Li,37.0,san francisco,2019-11-27,9999999.0,female
Kevin Warner,58.0,LA,2020-10-19,9999999.0,Female
,48.0,San Francisco,2023-10-27,,Male
Joshua Joyce,,Los Angele,22/07/2021,,female
Christopher Mahoney,51.0,San Francisco,2023-03-05,10.0,female
Jessica Wagner,70.0,Los Angeles,2021-04-23,,femlae
Terry Miller,69.0,new york,2021-10-11,2000000.0,Female
Kaitlin Williams,70.0,Los Angeles,2021-06-18,10.0,Male
Clinton Gonzalez,,Los Angeles,2024-02-13,2000000.0,Female
Nicholas Graham,46.0,Los Angele,2020-05-13,9999999.0,Female
Katelyn Underwood,45.0,Los Angele,2022-01-08,,femlae
Dawn Fletcher,60.0,san francisco,,9999999.0,femlae
Elizabeth Wilson,20.0,LA,2023-10-16,10.0,female
Penny Wagner,42.0,SF,27/08/2023,2000000.0,
Jeremy Neal,,New York,2023-09-02,2000000.0,Femle
Julie Weaver,40.0,Los Angele,2020-01-30,10.0,Female
Teresa Ali,44.0,new york,05/02/2021,9999999.0,Male
Julie Diaz,21.0,LA,2022-01-17,2000000.0,male
Jacob Poole,49.0,SF,,132975.3876829804,Femle
Erik Clark,58.0,Los Angeles,2020-03-23,10.0,Male
Mrs. Yolanda Smith,42.0,san francisco,2023-03-13,9999999.0,Male
Patricia Cooper,61.0,Los Angele,2024-07-03,124111.5583597182,femlae
James Wood,50.0,SF,2022-04-08,2000000.0,Female
Andre Hicks,23.0,New York,02/01/2023,2000000.0,Mmale
Megan Leblanc DDS,51.0,New York,2021-01-14,2000000.0,femlae
Jeffrey Cervantes,48.0,Los Angeles,2023-10-23,,female
Janice Grant,,LA,2020-01-03,2000000.0,male
Jonathan Miles,43.0,LA,2024-08-24,2000000.0,Mmale
Melissa Cohen,41.0,new york,2020-01-13,132437.7915013884,female
Dale Williams,41.0,new york,2020-02-23,10.0,male
Tracy Mcdaniel,21.0,New York,2023-04-18,9999999.0,Male
Kevin Nelson,58.0,San Francisco,,,Femle
Kathryn Mejia,49.0,New York,2024-09-29,2000000.0,Mmale
Scott Manning,37.0,new york,30/10/2022,2000000.0,
Cindy Rhodes,39.0,LA,30/07/2022,10.0,femlae
,33.0,LA,2021-03-30,,Female
Sandra Vasquez,33.0,San Francisco,2024-05-27,10.0,femlae
Elijah Harper,,san francisco,2024-07-28,9999999.0,male
,64.0,San Francisco,2023-11-25,205515.72155499886,Mmale
Justin Raymond,24.0,LA,05/04/2024,9999999.0,Female
Joshua Davis,21.0,new york,2023-01-15,9999999.0,femlae
David Smith,58.0,Los Angeles,,135181.52911859914,female
Amber Newton,52.0,Los Angeles,2019-11-02,10.0,male
Sandra Clark,37.0,SF,2023-02-21,2000000.0,
Mr. William Chandler,66.0,San Francisco,2021-12-22,2000000.0,Mmale
Daniel Fernandez,45.0,LA,2024-02-09,9999999.0,male
,21.0,new york,2021-01-25,,femlae
David Wilson,58.0,New York,2021-05-02,2000000.0,Male
Sheri Jackson,36.0,New York,2023-11-23,9999999.0,femlae
Jessica Blanchard,65.0,san francisco,27/05/2020,10.0,male
Benjamin Gonzalez,48.0,Los Angele,,2000000.0,Female
Michael Jensen,22.0,Los Angeles,06/03/2023,2000000.0,Male
Mrs. Ashley Cardenas,36.0,new york,,10.0,Male
Jeffrey Mitchell,48.0,New York,09/10/2022,190045.66408932905,femlae
Gregory Mason,67.0,New York,2023-03-13,10.0,male
Justin Washington,56.0,san francisco,2021-11-13,10.0,Femle
Megan Holt,,san francisco,2023-05-16,,Femle
Taylor Mccormick,59.0,New York,11/04/2021,9999999.0,femlae
Patricia Watkins,67.0,new york,2023-10-20,10.0,female
Jamie Hahn,33.0,san francisco,06/04/2024,10.0,Female
Nancy Mullen,,New York,2024-06-02,,femlae
Alexander Haynes,22.0,San Francisco,2021-03-29,9999999.0,
Heather Nunez,31.0,New York,2020-04-14,9999999.0,male
Johnny Brooks,46.0,New York,2023-09-01,,femlae
Philip Greene,65.0,SF,17/09/2021,10.0,male
,47.0,San Francisco,2021-08-16,9999999.0,male
,26.0,Los Angele,2022-11-07,,
Anne Sullivan,37.0,LA,20/12/2020,10.0,Female
Lisa Barber,,Los Angele,30/06/2023,10.0,male
Mrs. Teresa Tucker,65.0,New York,2020-11-18,2000000.0,Female
,,san francisco,2023-01-15,,male
,39.0,Los Angeles,2021-01-19,,female
Kristen Molina,59.0,San Francisco,04/10/2023,,Female
,45.0,LA,2023-11-11,9999999.0,
,37.0,new york,2024-07-11,10.0,Female
Kimberly Murphy,30.0,Los Angele,2022-05-26,,Mmale
Michael Long,67.0,SF,2020-12-04,9999999.0,Female
Jacob Ramirez,53.0,San Francisco,2022-07-20,,
Dr. Janice Martin DVM,43.0,new york,2023-05-15,9999999.0,female
Christian Taylor,58.0,San Francisco,2022-09-29,,femlae
Mark Crosby,18.0,Los Angele,2023-04-23,10.0,Female
Vanessa Rodriguez,40.0,Los Angeles,01/11/2021,10.0,male
Carolyn Bennett,18.0,San Francisco,,2000000.0,Mmale
Michele Cardenas,21.0,san francisco,2020-04-12,9999999.0,female
John Nelson,23.0,New York,2024-08-26,10.0,Male
,,Los Angeles,2023-10-04,2000000.0,female
Alexandra Hill,60.0,Los Angeles,2023-01-14,10.0,Femle
,20.0,LA,2024-03-25,9999999.0,Femle
Teresa Johnson,70.0,Los Angele,,9999999.0,Mmale
Aaron Griffin,66.0,Los Angeles,10/07/2021,2000000.0,
Sandra Garcia,,san francisco,2020-12-09,9999999.0,femlae
Rebecca Alvarado,28.0,New York,2023-12-01,10.0,Femle
Tonya Brown,19.0,SF,30/11/2021,111064.20830570458,Male
Richard Johnson,,Los Angeles,2024-01-05,9999999.0,Mmale
Cheyenne Bush,54.0,Los Angele,2020-01-18,,female
Heather Rodriguez,,san francisco,2020-03-29,2000000.0,Female
,47.0,new york,,9999999.0,female
John Jackson,51.0,SF,2022-07-13,10.0,Mmale
Tammy Haynes,27.0,New York,2022-04-27,9999999.0,Femle
Jesse Wright,56.0,Los Angeles,28/01/2020,2000000.0,femlae
Kathryn Mccarty,45.0,New York,2020-07-16,10.0,male
Brian Gill DDS,37.0,Los Angele,2022-09-26,10.0,male
,70.0,Los Angele,2023-09-02,2000000.0,male
Jessica James,27.0,New York,29/07/2020,,male
Charles Gray,59.0,San Francisco,2022-10-22,182803.90595472459,Mmale
,29.0,new york,2024-07-03,275701.2712294841,male
Brenda Wilson,,San Francisco,2022-08-19,,female
Ms. Amanda Harris,30.0,Los Angeles,2021-08-30,10.0,male
Richard Cunningham,62.0,san francisco,2024-02-13,9999999.0,Femle
Steven Lee,31.0,Los Angeles,2024-05-12,10.0,Male
,53.0,Los Angele,2022-01-18,,femlae
Kenneth Torres,20.0,san francisco,11/09/2020,281796.4991277384,femlae
,29.0,Los Angele,2022-06-05,10.0,Femle
Rhonda Good,,LA,2020-06-23,2000000.0,femlae
William Miller,25.0,new york,2024-06-12,10.0,Femle
Tony Walker,18.0,SF,2020-11-26,,male
Jonathan Daniel,,LA,2023-08-05,10.0,femlae
Heather Wong,43.0,SF,2024-02-26,2000000.0,
Bobby Johnson,29.0,Los Angeles,2020-05-16,9999999.0,femlae
David Trujillo,69.0,San Francisco,21/06/2023,10.0,Mmale
Brian Hampton,68.0,Los Angeles,2023-11-16,,Female
Julie Gallegos,34.0,new york,2023-05-01,9999999.0,Mmale
,46.0,Los Angeles,2020-09-23,9999999.0,Female
William Valentine,18.0,LA,,2000000.0,Male
Holly Rogers,32.0,Los Angele,2024-09-24,10.0,female
Karen Rodriguez,57.0,LA,2020-04-25,10.0,female
Emily Anderson,60.0,san francisco,2021-05-13,10.0,Female
Megan Simpson,61.0,san francisco,2020-09-03,10.0,Female
Billy Wood,,New York,2022-01-03,9999999.0,
,28.0,San Francisco,,214200.69747699925,male
Sheryl Young,24.0,Los Angeles,2021-12-24,9999999.0,Femle
Marcus Ray,66.0,Los Angele,2021-08-14,9999999.0,femlae
Janice Johnson,20.0,new york,,9999999.0,
Joshua Adams,62.0,Los Angeles,2022-12-05,10.0,Male
Lisa Meyers,,Los Angele,2021-03-25,,Femle
,,Los Angele,2022-04-27,2000000.0,femlae
Daniel Skinner,19.0,SF,2024-09-02,10.0,femlae
Christina Harris,24.0,San Francisco,2020-04-04,190100.0114372672,
Joyce Garza,32.0,San Francisco,2022-05-27,2000000.0,Female
Rebekah Kline,42.0,Los Angele,2021-12-22,,female
,67.0,new york,2020-03-03,208471.77575792858,femlae
Laurie Martin,35.0,Los Angeles,2023-01-10,210719.9448529288,Male
Melissa Miller,49.0,SF,,10.0,femlae
Patricia Boyd,53.0,San Francisco,,2000000.0,Male
Caroline Rojas,64.0,New York,2020-08-13,2000000.0,Mmale
John Pena,68.0,SF,,,female
Patrick Bennett,19.0,LA,2023-02-22,151800.57485002093,femlae
James Douglas,48.0,New York,15/01/2020,9999999.0,
Timothy Jones,31.0,new york,2022-10-07,10.0,Mmale
,53.0,san francisco,,2000000.0,
Sandra Carter,44.0,san francisco,2021-12-19,160644.67233714517,Male
William Gallagher,49.0,Los Angele,2023-09-14,10.0,Male
Terry Taylor,21.0,LA,2022-09-02,9999999.0,Femle
Ashley Freeman,22.0,SF,,10.0,Femle
Andrew Olson,62.0,san francisco,2022-06-24,2000000.0,male
Jordan Vincent,,New York,,,
Alexander Smith,57.0,SF,,,male
,46.0,Los Angele,2020-11-09,2000000.0,male
Nicholas Young,65.0,Los Angele,2024-01-31,9999999.0,male
Debra Powell,22.0,New York,2019-12-29,251074.88513559662,Mmale
Ashley Curtis,35.0,Los Angele,28/12/2022,10.0,Mmale
Angela Rosales,32.0,san francisco,2022-02-10,10.0,femlae
Michael Palmer,,Los Angele,01/11/2023,9999999.0,female
Anthony Jenkins,38.0,Los Angele,2022-04-30,,
James Brown,48.0,San Francisco,23/11/2022,2000000.0,Mmale
Olivia Bennett,33.0,san francisco,2023-09-13,10.0,
Diane Lee,57.0,Los Angeles,2021-03-15,2000000.0,
Stephanie Taylor,27.0,San Francisco,,10.0,female
John Beck DVM,29.0,New York,2022-08-21,10.0,Femle
Renee Campbell,35.0,SF,2020-05-06,9999999.0,
John Collins,36.0,LA,2022-12-24,10.0,Female
Ashley Jimenez,,San Francisco,2024-02-17,10.0,Female
Jessica Buck,31.0,LA,2023-12-19,9999999.0,Female
Jessica Owens,33.0,Los Angeles,,10.0,femlae
Beth Roberts,53.0,LA,2024-08-28,,Femle
Dr. Elizabeth Ramirez,60.0,SF,2020-04-25,10.0,male
Edward Gray,51.0,SF,2020-10-18,172544.6711466664,Femle
Roberto Miller,50.0,san francisco,2021-03-23,10.0,Male
Justin Schmidt,63.0,San Francisco,2022-12-02,10.0,Male
Julian Doyle,66.0,San Francisco,2022-11-06,,Mmale
Todd Porter,61.0,San Francisco,2023-04-12,9999999.0,Femle
Matthew Cook,,Los Angeles,15/05/2022,,male
Larry White,57.0,new york,08/12/2020,2000000.0,Male
Daniel Barrera,55.0,New York,2023-09-26,2000000.0,female
Cody Diaz,49.0,san francisco,2021-09-13,9999999.0,Male
Kyle Jones,58.0,LA,28/10/2020,277184.11775955476,femlae
Michelle Holland,45.0,New York,2020-04-11,9999999.0,Femle
Madeline Williams,42.0,SF,2020-03-03,9999999.0,Femle
Chad Landry,46.0,san francisco,2021-05-17,,Femle
Kathryn Rivera,26.0,Los Angeles,2021-10-29,,
Misty Owens DVM,32.0,SF,2020-01-12,156630.57274889873,Male
Kristen Hayes,61.0,Los Angele,2020-11-03,171262.42719959636,
Zachary Hall,69.0,san francisco,14/05/2024,2000000.0,femlae
Alyssa Carlson,42.0,san francisco,2023-07-21,,Femle
,,Los Angeles,20/04/2021,10.0,Femle
Lisa Willis,68.0,san francisco,2021-05-16,217880.6581638671,Male
Tara Collins,67.0,LA,2020-10-11,9999999.0,Female
Justin Baker,,new york,2021-05-09,10.0,male
Chelsea Clark,42.0,SF,2022-04-29,,Femle
Edward Bradford,,san francisco,2023-02-20,10.0,femlae
Gabrielle Lambert,28.0,Los Angeles,21/06/2021,,
Kelly Martinez,32.0,san francisco,2023-08-23,9999999.0,Mmale
Brandon Yates,54.0,Los Angeles,2020-01-25,,Femle
Seth Clayton,53.0,san francisco,2023-11-25,,femlae
Wayne Simpson,24.0,Los Angeles,2022-05-29,10.0,female
John Munoz,29.0,SF,2021-07-19,10.0,male
Robert Medina,60.0,san francisco,,9999999.0,Female
Brian Stein,51.0,Los Angeles,2019-11-29,2000000.0,female
Megan Woods,27.0,Los Angeles,2023-12-17,10.0,male
Peter Cunningham,65.0,Los Angele,2024-10-20,2000000.0,female
Tonya Smith,51.0,LA,21/12/2019,10.0,Femle
Rachel Porter,39.0,Los Angele,2020-07-16,9999999.0,Male
Maria Collins,,LA,2023-03-30,9999999.0,
Leah Brooks,44.0,Los Angele,,2000000.0,female
Cynthia Spence,57.0,san francisco,2021-03-06,9999999.0,Male
Mrs. Gloria Cabrera DDS,66.0,LA,2022-07-16,10.0,female
Andrew Delgado,38.0,Los Angele,2019-12-06,9999999.0,female
John Gonzalez,40.0,san francisco,2024-10-15,,Female
George Vasquez,54.0,san francisco,2023-07-29,9999999.0,Femle
Ronald Hudson,38.0,SF,2022-09-07,9999999.0,
Trevor Drake,22.0,Los Angeles,25/10/2020,9999999.0,Female
Mitchell Cobb,43.0,LA,16/04/2023,,femlae
Amy Wilson,22.0,San Francisco,2024-02-02,2000000.0,female
Douglas Alvarez,,Los Angeles,2021-03-23,10.0,femlae
Tiffany Garcia,70.0,new york,2024-05-31,10.0,Male
Angela Johnson,45.0,San Francisco,2021-04-21,9999999.0,Male
Terry Brown,,new york,2019-12-30,,Female
Tina Strickland,47.0,New York,2021-03-18,2000000.0,femlae
Nathan Dudley,,new york,2021-07-04,,Female
,24.0,San Francisco,2022-07-31,10.0,femlae
Lisa Smith,,LA,2023-03-02,,Mmale
David Carter,67.0,San Francisco,2022-11-30,,Mmale
,18.0,San Francisco,,10.0,Mmale
Richard Hill,37.0,SF,06/04/2024,10.0,female
Kevin Estes,39.0,SF,2020-06-05,9999999.0,
,24.0,new york,11/12/2020,,
Austin Harris,,Los Angeles,20/11/2023,,Female
Joshua Ibarra,18.0,san francisco,18/09/2022,10.0,male
Elizabeth Lopez,31.0,san francisco,2022-07-19,10.0,female
Janice Bryant,26.0,SF,2021-10-16,2000000.0,Male
Greg Fisher,66.0,SF,2023-09-18,2000000.0,male
Amy Braun,63.0,Los Angele,2022-05-26,9999999.0,Female
Curtis Harvey,58.0,Los Angele,2021-01-26,2000000.0,Femle
Robert Cohen,68.0,new york,2023-05-12,9999999.0,
Jennifer Lawson,,Los Angeles,2021-11-18,,Femle
Deanna Ochoa,69.0,san francisco,10/11/2022,2000000.0,Female
Steven Maldonado,39.0,new york,2022-08-11,10.0,Mmale
Jeremy Garner,60.0,Los Angele,2024-03-30,2000000.0,Female
Brian Rivera,21.0,Los Angeles,2024-09-05,,male
Candice Fuller,61.0,new york,2022-06-29,9999999.0,Male
Caleb Jones,48.0,san francisco,2024-01-25,2000000.0,Female
Julian Shah,44.0,san francisco,2022-09-04,2000000.0,Male
Phillip Williams,47.0,SF,2024-01-19,76651.98859373924,Mmale
Daniel Payne,64.0,LA,2022-05-21,2000000.0,Femle
William Rodriguez,30.0,New York,2022-01-30,,Female
Lynn White,19.0,New York,2024-05-01,2000000.0,femlae
Allison Peterson DVM,36.0,new york,2023-03-04,,female
Jason Williams,62.0,SF,,9999999.0,femlae
Bonnie Clayton,34.0,Los Angele,2021-06-04,2000000.0,Female
Monica Kemp,41.0,new york,,9999999.0,femlae
Jenny Bowers,25.0,New York,28/01/2021,10.0,Mmale
John White,58.0,Los Angele,2024-07-12,,female
Preston Delacruz,57.0,san francisco,2021-12-01,2000000.0,Mmale
